track_id,parsed_genre_ids,parsed_genre_titles,acousticness,danceability,energy,instrumentalness,liveness
11769,[21],['Hip-Hop'],0.0004477218,0.4903770944,0.4379300517,0.8596183853,0.1456909708
11770,[21],['Hip-Hop'],0.0082299922,0.5898199431,0.3164909691,0.5704430913,0.4488086164
11771,[21],['Hip-Hop'],0.0025824931,0.7125209743,0.4311836902,0.0227228427,0.1840159107
11772,[21],['Hip-Hop'],0.1136114415,0.791040645,0.5844042449,0.1742029944,0.0491909891
11773,[21],['Hip-Hop'],0.0204951037,0.7702816327,0.3560508001,0.9303676516,0.1057774457
11774,[21],['Hip-Hop'],0.0938260592,0.7244560093,0.5212560807,0.8485967571,0.1105210849
11775,[21],['Hip-Hop'],0.6047705184,0.6948591035,0.8769741308,0.0017573248,0.3393097401
11776,[21],['Hip-Hop'],0.2045115978,0.8253887449,0.3563565156,0.925488011,0.1193360574
11777,[21],['Hip-Hop'],0.5014065001,0.5292115838,0.5776031489,0.9286064243,0.1735612949
11778,[21],['Hip-Hop'],0.0126904048,0.6266432988,0.5245465127,0.6778770034,0.0832976605
11779,[21],['Hip-Hop'],0.0003354759,0.3794360684,0.6921411839,0.9210791459,0.3673353286
11780,[21],['Hip-Hop'],0.3372904317,0.6521536471,0.4192003799,0.8542783875,0.1471269372
11781,[21],['Hip-Hop'],0.0340954068,0.688061054,0.1908368912,0.9688780124,0.1324509633
11782,[21],['Hip-Hop'],0.9728717871,0.4937998127,0.2045154773,9e-09,0.1289434792
11783,[21],['Hip-Hop'],0.0757897575,0.7743985243,0.5089757003,0.6715692336,0.083083753
11784,[21],['Hip-Hop'],0.1664776092,0.7589860072,0.4379285565,0.95576449,0.123180308
11785,[21],['Hip-Hop'],0.6838755744,0.7363006602,0.5997878852,0.8785739031,0.1096222577
11786,[21],['Hip-Hop'],0.0256042008,0.7712793688,0.506418114,0.0432570818,0.8432347605
11787,[21],['Hip-Hop'],0.0030804879,0.8490297988,0.373470387,0.9509846476,0.1446849166
11788,[21],['Hip-Hop'],0.17323509,0.774702526,0.4530468049,0.8176347554,0.0910902491
11789,[21],['Hip-Hop'],0.0144333607,0.7621546879,0.5266420873,0.8436094557,0.1347135926
11790,[21],['Hip-Hop'],0.0001547641,0.6134048213,0.3498178743,0.7672376871,0.3259404819
11791,[21],['Hip-Hop'],0.0033175196,0.9150656074,0.3397552725,0.7493739653,0.3241296782
11792,[21],['Hip-Hop'],0.1408930456,0.667701296,0.2454640228,0.2424188333,0.3958957184
11793,[21],['Hip-Hop'],0.0701266003,0.8806629481,0.9038414828,0.010696943,0.0748779446
11794,[21],['Hip-Hop'],0.0159432541,0.6883215092,0.4508592842,0.0034817208,0.3905359757
11795,[21],['Hip-Hop'],0.138246,0.7475243371,0.4277466804,0.9031722241,0.1130151305
11803,[21],['Hip-Hop'],0.106790088,0.5713793714,0.530494416,3.1e-09,0.0989415158
11818,[21],['Hip-Hop'],0.0991818732,0.3807162934,0.5782167729,7.9599e-06,0.3594382054
11839,[21],['Hip-Hop'],0.6163782487,0.7316733245,0.6064072839,0.6912116317,0.3420264165
11861,"[21, 539]","['Hip-Hop', 'Rap']",0.653091764,0.4676066424,0.669186787,0.0006087605,0.5344211044
11862,"[21, 539]","['Hip-Hop', 'Rap']",0.4879504062,0.6736045586,0.7035428029,0.1353646631,0.1243345614
11868,"[21, 539]","['Hip-Hop', 'Rap']",0.6138052549,0.7401889424,0.6183367001,0.0453500536,0.2966247891
11916,[21],['Hip-Hop'],0.0086164185,0.6161793952,0.593758724,0.3631341032,0.1112107351
11917,[21],['Hip-Hop'],0.0016616097,0.7250178419,0.5698381794,0.6372173689,0.1143370096
11918,[21],['Hip-Hop'],8.65852e-05,0.657648884,0.6996942787,0.8651059624,0.1073837178
11919,[21],['Hip-Hop'],0.0031703968,0.7285177506,0.482088658,0.1334646463,0.0777128365
11920,[21],['Hip-Hop'],8.8135e-06,0.6069990881,0.3617659173,0.3467929293,0.1128240676
11921,[21],['Hip-Hop'],0.9608456321,0.4263088817,0.3013785448,0.0397539553,0.1115961064
11922,[21],['Hip-Hop'],0.0248273312,0.6567903662,0.4971319354,0.0006088559,0.1035739459
11933,[12],['Rock'],0.0195466817,0.3060435116,0.5059012111,0.4270650139,0.1022847235
11937,[10],['Pop'],0.1431999995,0.6730471515,0.4499390087,0.0041361835,0.04803161
12046,[17],['Folk'],0.9193734528,0.4136144271,0.5292294762,0.9702749901,0.2138989266
12047,[17],['Folk'],0.993979989,0.292648655,0.3018977943,0.9199403369,0.121400372
12048,[17],['Folk'],0.9745760819,0.1649928914,0.196064474,0.6356343734,0.3237533011
12049,[17],['Folk'],0.9927248929,0.0981169254,0.1557747943,0.9484433627,0.2221875213
12050,[17],['Folk'],0.9293512699,0.5907813593,0.5188232393,0.868610043,0.1001130267
12051,[17],['Folk'],0.9945575072,0.2632460221,0.1045266309,0.6178509398,0.1202468884
12052,[17],['Folk'],0.9670752883,0.3870453995,0.1824576246,0.965888247,0.1120974375
12053,[17],['Folk'],0.9925318455,0.5079919342,0.1866600943,0.7740780669,0.2367939624
12058,[17],['Folk'],0.995226687,0.4059035833,0.4231754126,0.9306209974,0.3214785801
12059,[17],['Folk'],0.9073356273,0.5149160865,0.3568033687,0.3259865736,0.1200019801
12060,[17],['Folk'],0.9644832941,0.479976746,0.4669092679,0.983535585,0.119637824
12061,[17],['Folk'],0.9738493733,0.0534910198,0.2761549569,0.9564390538,0.1102470908
12062,[17],['Folk'],0.9695064254,0.4311350424,0.5813773224,0.9680266944,0.1815366807
12064,[17],['Folk'],0.9225703937,0.4381212455,0.4011507205,0.422619151,0.1240996087
12065,[17],['Folk'],0.8889885792,0.4762710014,0.6314903001,0.9421310326,0.1302053023
12066,[17],['Folk'],0.9833650241,0.3666483694,0.0448847824,0.066387593,0.0857525165
12067,[17],['Folk'],0.9903697959,0.1623222398,0.2345804663,0.9564350248,0.1375399435
12109,[2],['International'],0.9455631639,0.6468738985,0.2955139865,0.2222473276,0.060896718
12146,[10],['Pop'],0.4489720131,0.705576976,0.84820603,0.8497040691,0.0796268248
12147,[10],['Pop'],0.0021043721,0.6037135024,0.970143647,0.8123606129,0.8128091472
12173,[21],['Hip-Hop'],0.4534462558,0.5211575151,0.423244018,1.77e-08,0.341717779
12174,[21],['Hip-Hop'],0.0037485893,0.579292272,0.7723674086,0.8677529315,0.6915596041
12179,[10],['Pop'],0.0573573877,0.6097687964,0.1958791934,0.1074716704,0.1189292817
12188,[10],['Pop'],0.1187474064,0.8841714922,0.4965008808,0.7304268164,0.2824754365
12189,[286],['Trip-Hop'],0.0042025072,0.4494676089,0.4136335875,0.8986222029,0.0882058015
12348,"[33, 94]","['Psych-Folk', 'Freak-Folk']",0.9068979722,0.5633505873,0.5560875903,0.8587816808,0.3010356283
12349,"[33, 94]","['Psych-Folk', 'Freak-Folk']",0.7224057196,0.5741942371,0.5758465681,0.8512216353,0.3070311389
12350,"[33, 94]","['Psych-Folk', 'Freak-Folk']",0.8916675402,0.5334309787,0.509322565,0.8518794184,0.2690322711
12351,"[33, 94]","['Psych-Folk', 'Freak-Folk']",0.9747723354,0.2957183159,0.2832236008,0.9034229542,0.0850054009
12352,"[33, 94]","['Psych-Folk', 'Freak-Folk']",0.9243113498,0.4329849509,0.2418321442,0.9529903844,0.296807464
12353,"[33, 94]","['Psych-Folk', 'Freak-Folk']",0.971713631,0.2405230087,0.3949771252,0.9389742273,0.2873302313
12355,"[33, 94]","['Psych-Folk', 'Freak-Folk']",0.9854043736,0.442994671,0.1030873917,0.9093989309,0.1072919851
12376,[10],['Pop'],0.3938382534,0.7628115415,0.3976713112,0.1090203002,0.0793093198
12387,[10],['Pop'],0.0637083011,0.7711763864,0.4093707426,0.0926167738,0.1137447643
12390,[10],['Pop'],0.0595045595,0.6587170121,0.2927757318,0.0341156456,0.0989961648
12394,[21],['Hip-Hop'],0.5650588321,0.6323735025,0.3368541723,0.2790169988,0.2056720731
12481,[17],['Folk'],0.9951665072,0.2289657827,0.2174439509,0.6216385068,0.1136355536
12482,[17],['Folk'],0.9053026155,0.2301241231,0.2467527137,0.9270898506,0.7248661528
12484,[17],['Folk'],0.9854669396,0.4849873568,0.2970213627,0.9223995938,0.6073266722
12485,[17],['Folk'],0.9953350046,0.3393751472,0.6119731746,0.9650163731,0.3994321971
12486,[17],['Folk'],0.9890078478,0.3056649049,0.0446565972,0.9674035956,0.1110723798
12487,[17],['Folk'],0.989575704,0.5697880667,0.3455103682,0.9527310981,0.1109055611
12488,[17],['Folk'],0.9432204191,0.4096581631,0.1994532991,0.9359600265,0.485355406
12489,[17],['Folk'],0.9460135832,0.4531413811,0.336253805,0.9703843824,0.5986422736
12490,[17],['Folk'],0.9911346781,0.2297687451,0.300117114,0.9580854593,0.1901351265
12508,[17],['Folk'],0.9737312928,0.0555955247,0.2181321007,0.963193889,0.122999012
12513,[17],['Folk'],0.8703463377,0.4657584861,0.563945747,0.9620323666,0.423473797
12514,[17],['Folk'],0.9946744607,0.177637336,0.5105296314,0.9703617574,0.1269132891
12518,[10],['Pop'],0.2718066897,0.8029903687,0.3129827019,0.0018040241,0.1626808723
12521,"[12, 66]","['Rock', 'Indie-Rock']",0.641177584,0.6828912127,0.4039507167,0.2284780666,0.0835331822
12526,[21],['Hip-Hop'],0.1356387864,0.7209619324,0.5826638015,0.8416863947,0.1061241673
12527,[10],['Pop'],0.5198080736,0.6730733287,0.2574782858,0.8536964333,0.1002319741
12530,[10],['Pop'],0.3186481632,0.4609126382,0.398087432,0.9444670948,0.1361180824
12531,[21],['Hip-Hop'],0.7454794841,0.6896168541,0.4658254269,7.841e-07,0.0907444382
12532,[10],['Pop'],0.9172405845,0.764565992,0.4620128857,0.9524461773,0.1223739497
12537,[10],['Pop'],0.3354136141,0.440933717,0.3809031845,0.8558023506,0.1945671158
12551,[10],['Pop'],0.9248362112,0.6126259252,0.2133469253,0.6245422802,0.0941137966
12985,[17],['Folk'],0.8008456589,0.4808625254,0.330988861,0.0809286719,0.1294147501
12986,[17],['Folk'],0.8506811325,0.5096124863,0.2650684048,0.0563531429,0.1163068461
13191,[10],['Pop'],0.9661073208,0.5751108974,0.1498959283,0.4028291652,0.1267705653
13197,[10],['Pop'],0.7124407824,0.525856479,0.1672363262,0.3096825518,0.1113103049
13199,[21],['Hip-Hop'],0.0765757524,0.6224166802,0.403015198,0.9374753716,0.4101091671
13201,[21],['Hip-Hop'],0.2527715335,0.6506403521,0.3797654874,0.5583728543,0.0879976241
13218,[10],['Pop'],0.1333159604,0.6242300327,0.1810963124,0.9104362902,0.1660602547
13220,[10],['Pop'],6.24891e-05,0.5525332223,0.5064044458,0.7598634571,0.185287502
13328,[10],['Pop'],0.6680817008,0.5744195852,0.6461903422,0.3924535721,0.2584410292
13362,[10],['Pop'],0.0115683003,0.6667185647,0.2965866757,0.8689246279,0.0923431229
13378,[10],['Pop'],0.668785616,0.7997681253,0.5368466966,0.4501254365,0.1040827309
13474,[286],['Trip-Hop'],0.8804302731,0.6634015644,0.5333815593,0.7771995777,0.1030254086
13556,[12],['Rock'],0.0312390472,0.5913065306,0.5536465336,0.0005770495,0.1734964395
13561,[21],['Hip-Hop'],0.4215960238,0.712685212,0.4396946428,2.44629e-05,0.1402926906
13562,[286],['Trip-Hop'],0.0094309586,0.6861125136,0.5522799487,0.8535065426,0.2267909188
13566,[21],['Hip-Hop'],0.3974749405,0.7124683474,0.2624282074,0.0041829609,0.2889733548
13591,[21],['Hip-Hop'],0.9217961927,0.762777792,0.4791873553,0.0533897002,0.1337704368
13596,[12],['Rock'],5.38618e-05,0.4529751744,0.4169794095,0.771973211,0.1080016502
13666,[12],['Rock'],0.3258822309,0.5127055731,0.7099950616,0.9127534688,0.5022967569
13668,[15],['Electronic'],0.0083111503,0.5610991451,0.2927917864,0.7780502871,0.0831936188
13670,[21],['Hip-Hop'],0.8786733659,0.683980829,0.5494122861,9.29187e-05,0.0651842414
13735,[21],['Hip-Hop'],0.7690456139,0.3242227505,0.6004424348,1.5153e-06,0.1135982094
13747,[21],['Hip-Hop'],0.3805746639,0.4378545102,0.8521456467,4e-10,0.3279680821
13748,[21],['Hip-Hop'],0.2211352965,0.4831372701,0.8626700429,3.209e-07,0.1632646275
13749,[21],['Hip-Hop'],0.6907988444,0.4369947663,0.8895635305,0.0,0.3160919899
13767,[21],['Hip-Hop'],0.2638132759,0.4712512934,0.4445628622,1.81e-06,0.25129436
13768,[21],['Hip-Hop'],0.3372348297,0.6790400226,0.4453594025,0.0001814761,0.1283768018
13927,[17],['Folk'],0.8846120165,0.6308724692,0.3791991746,0.2006170779,0.0976801453
13928,[17],['Folk'],0.968461696,0.4098646194,0.3623579708,0.4248895705,0.10391655
13929,[17],['Folk'],0.9614629317,0.3892622554,0.0858826706,0.0001215484,0.1081020964
13930,[17],['Folk'],0.810056698,0.648931489,0.7294484849,0.8194576219,0.1294346023
14344,[15],['Electronic'],0.0369038664,0.6276122921,0.2029799896,0.9292586084,0.0768478147
14358,[21],['Hip-Hop'],0.025280003,0.8056083003,0.6025825277,0.9162396427,0.0613217074
14363,"[21, 100]","['Hip-Hop', 'Alternative Hip-Hop']",0.0839070342,0.8207490946,0.7364503194,0.9086951353,0.0882254824
14365,"[21, 100]","['Hip-Hop', 'Alternative Hip-Hop']",0.0899911303,0.7418334148,0.4612788638,0.8913030496,0.1177679869
14386,[21],['Hip-Hop'],0.0727370613,0.6839096107,0.5139434067,0.0172515696,0.1680788635
14391,[21],['Hip-Hop'],0.0109928189,0.6421947448,0.4501243286,0.0380153459,0.2205411251
14538,[21],['Hip-Hop'],0.9442715696,0.4599443229,0.5236104106,0.8997652716,0.106044664
14539,[21],['Hip-Hop'],0.9914314166,0.250858506,0.7364446097,0.9246075946,0.3487249488
14541,[21],['Hip-Hop'],0.9781878927,0.6844208005,0.5658445185,0.1325520896,0.1132629158
14542,[21],['Hip-Hop'],0.972145137,0.5726878431,0.6095254148,0.7058416656,0.0942054487
14568,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9948268892,0.5496990676,0.6127986616,0.9536202475,0.104199863
14569,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9889851074,0.55867913,0.22731642,0.9579333819,0.0827729659
14570,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9943762553,0.2336131429,0.0017436036,0.7278338348,0.3813704814
14571,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9957403387,0.7406531631,0.5375216312,0.9507431831,0.0895684841
14576,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9801693643,0.8232739094,0.173511595,0.9272701888,0.1048364009
14577,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9736370949,0.4323381481,0.397975513,0.9621992035,0.1101352697
14578,"[18, 1235]","['Soundtrack', 'Instrumental']",0.994661205,0.5301277484,0.3299114845,0.9683245291,0.1164867438
14579,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9941132863,0.7558218238,0.2802326498,0.9545754262,0.0742475449
14580,"[18, 1235]","['Soundtrack', 'Instrumental']",0.8127328256,0.3413675813,0.8779378016,0.9097200449,0.5027717751
14581,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9938270175,0.6921826333,0.0391112836,0.9498603753,0.1096870638
14583,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9912306678,0.7278153312,0.7333425316,0.9504903217,0.1387519619
14584,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9710266185,0.4729641257,0.1178625156,0.9679459428,0.1238713962
14585,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9924246804,0.5701787865,0.5339827617,0.9432522938,0.3310308252
14586,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9899375525,0.54620394,0.0492936732,0.7034724221,0.292434405
14588,"[18, 1235]","['Soundtrack', 'Instrumental']",0.5097014172,0.4282222099,0.834016893,0.9066610205,0.5938111903
14589,"[18, 1235]","['Soundtrack', 'Instrumental']",0.619038184,0.5408319463,0.3031245992,0.9088964489,0.1213908823
14590,"[18, 1235]","['Soundtrack', 'Instrumental']",0.9902347231,0.5375137342,0.3893520752,0.5618506363,0.0948047128
14653,[66],['Indie-Rock'],0.6224992276,0.6929859925,0.6610260252,0.9052107812,0.3135003308
14733,[12],['Rock'],0.7276457459,0.2997518414,0.7021224145,0.5292046116,0.9238058993
14734,[12],['Rock'],0.6658074048,0.2921163817,0.661369814,0.6457028105,0.1542322086
14735,[12],['Rock'],0.3627313236,0.3833517666,0.5860986729,0.3753829526,0.2755481262
14736,[12],['Rock'],0.2322002876,0.4626820204,0.5664738951,0.6710581967,0.0841808756
14737,[12],['Rock'],0.2376813901,0.432604559,0.5477720707,0.3621770261,0.5067982024
14738,[12],['Rock'],0.7916924805,0.5567518749,0.563519138,0.8540129845,0.1090325963
14739,[12],['Rock'],0.6109727577,0.4639397648,0.5922815974,0.864863107,0.1938398828
14740,[12],['Rock'],0.7827446676,0.3564478782,0.5909456738,0.9134695048,0.6703779063
14741,[12],['Rock'],0.3479098207,0.601866379,0.5647099745,0.8780081296,0.582797342
14742,[12],['Rock'],0.6582379455,0.4884634048,0.7253259647,0.0961005675,0.6955081921
14743,[12],['Rock'],0.3661073716,0.5035043308,0.5428690467,0.1104446805,0.6603518306
14744,[12],['Rock'],0.6527170894,0.369429271,0.7155498655,0.5645866346,0.6835889406
14745,[12],['Rock'],0.9399236684,0.3245984081,0.4985683118,0.1739895275,0.1125466757
14869,"[15, 181]","['Electronic', 'Techno']",2.87537e-05,0.5427369631,0.5003709539,0.9200872347,0.0752198058
15210,[21],['Hip-Hop'],0.2527454717,0.2981333229,0.6417954576,0.0029658267,0.1473243323
16155,"[10, 362]","['Pop', 'Synth Pop']",0.4600122066,0.7073129183,0.5467826646,0.7940243488,0.1068000056
16158,[10],['Pop'],0.9875356322,0.4543062331,0.0863229645,0.9160467427,0.1397577661
16162,[21],['Hip-Hop'],0.0079947708,0.800172654,0.3676289396,0.8969743124,0.1419642185
16163,[10],['Pop'],0.3287824046,0.601979182,0.3777431156,0.0007124718,0.1757818451
16334,"[2, 172]","['International', 'Asia-Far East']",0.7929707122,0.2786340502,0.4872018857,0.894284392,0.3184988835
16337,[10],['Pop'],0.9800897961,0.6522198189,0.1656916419,0.5288952719,0.1085298592
16338,[10],['Pop'],0.8965171469,0.7317133879,0.2060829697,0.8009020991,0.1655312572
16339,[10],['Pop'],0.8531974568,0.7504557928,0.3662841304,0.8674348831,0.086898172
16340,[10],['Pop'],0.8782942106,0.7297003516,0.3724784728,0.7718840464,0.195930534
16354,[12],['Rock'],0.9167221452,0.2608945449,0.2046624654,0.2090022662,0.1061152687
16819,"[12, 404]","['Rock', 'Surf']",0.9707917792,0.3309651592,0.8516879605,0.9320123933,0.0864958086
16820,"[12, 404]","['Rock', 'Surf']",0.9831937449,0.5605490605,0.8962841968,0.9627837859,0.0998126585
16821,"[12, 404]","['Rock', 'Surf']",0.9401030004,0.4407446526,0.6710414959,0.9689105295,0.080300731
16822,"[12, 404]","['Rock', 'Surf']",0.5274395777,0.4999770296,0.4452749399,0.8828808323,0.1021683211
16878,[21],['Hip-Hop'],0.9606012849,0.5961332083,0.7660934523,0.8293632271,0.1240017648
16879,[21],['Hip-Hop'],0.4437346646,0.75790119,0.7466936626,0.8985255189,0.095410332
16880,[21],['Hip-Hop'],0.2250545184,0.5007935955,0.6016064883,0.7756921781,0.157269678
17132,[17],['Folk'],0.8005964103,0.5545034608,0.5995602812,0.1740651567,0.4304484667
17462,"[12, 25, 66, 89]","['Rock', 'Punk', 'Indie-Rock', 'Post-Punk']",0.8940059396,0.5757735752,0.2110639933,0.8468605807,0.1115676843
17491,"[21, 100]","['Hip-Hop', 'Alternative Hip-Hop']",0.8774470384,0.5639990629,0.4697717871,0.0124895142,0.7139760112
17496,"[21, 100]","['Hip-Hop', 'Alternative Hip-Hop']",0.3951342656,0.5193963338,0.181637945,0.7412245829,0.1055171713
17499,"[21, 100]","['Hip-Hop', 'Alternative Hip-Hop']",0.3012620159,0.7493421051,0.3115511449,0.8722446297,0.1130025058
17500,"[21, 100]","['Hip-Hop', 'Alternative Hip-Hop']",0.8271364227,0.6353711524,0.4710026898,4.0825e-05,0.3434370046
17588,[15],['Electronic'],0.8521152049,,0.6080093111,0.8846793654,0.0995235946
17631,"[2, 86, 92]","['International', 'Indian', 'African']",0.9411403109,0.4436359846,0.5500664257,0.1401465136,0.1156836638
17632,"[2, 86, 92]","['International', 'Indian', 'African']",0.7527029701,0.4045518389,0.5153245512,0.0335023731,0.1804096681
17633,"[2, 86, 92]","['International', 'Indian', 'African']",0.7633295783,0.6071116098,0.6358520996,0.9238582642,0.0837560283
17634,"[2, 86, 92]","['International', 'Indian', 'African']",0.9701292823,0.4122222637,0.5765773527,0.1756076249,0.1223214468
17635,"[2, 86, 92]","['International', 'Indian', 'African']",0.8334470466,0.5041186421,0.5776015753,0.7543817719,0.1559095029
17636,"[2, 86, 92]","['International', 'Indian', 'African']",0.8618158582,0.5468820269,0.4962728663,0.1446681923,0.6078827924
17637,"[2, 86, 92]","['International', 'Indian', 'African']",0.963946432,0.4659031413,0.4855401858,0.1354298322,0.9483699166
17782,[21],['Hip-Hop'],0.1100413549,0.6576933764,0.6983211793,0.2514573339,0.0953450358
17884,"[240, 297]","['Chiptune', 'Chip Music']",0.0232691698,0.4315569942,0.8912399205,0.6083563579,0.2726286696
18159,[33],['Psych-Folk'],0.935345448,0.5179355083,0.4941789836,0.8076411151,0.1226131246
18197,[58],['Psych-Rock'],0.9514545271,0.4046077618,0.6779928046,0.9717516332,0.1000803316
18607,[58],['Psych-Rock'],0.9856355313,0.3851650028,0.6329563025,0.9693799033,0.1478750674
18611,[58],['Psych-Rock'],0.8427618004,0.331685639,0.6191765799,0.9728700043,0.0829905576
19073,[10],['Pop'],0.9270624195,0.5725892164,0.0156739208,0.1244524206,0.1108362481
19074,[10],['Pop'],0.9462650126,0.5977639137,0.2413184523,0.8691777831,0.1150230667
19425,[10],['Pop'],0.0023832142,0.6161481181,0.4949884702,0.8715972453,0.0827426626
19438,[21],['Hip-Hop'],0.0737360078,0.7651846141,0.4109888449,0.9303950108,0.0689765429
19439,[21],['Hip-Hop'],0.7158045744,0.6015724736,0.5395074847,0.8206969004,0.1286125255
19441,"[10, 362]","['Pop', 'Synth Pop']",0.119963177,0.5344576058,0.4223139781,0.7967178653,0.1070062228
19442,[10],['Pop'],0.7961993483,0.7024901972,0.2850328711,0.0141475685,0.0717284
19673,"[2, 92, 171]","['International', 'African', 'Brazilian']",0.9278848597,0.4013209567,0.4296130166,0.8406469925,0.6460905241
19674,"[2, 92, 171]","['International', 'African', 'Brazilian']",0.9341479096,0.7803871476,0.1488993614,0.9070046411,0.0948153284
19707,[17],['Folk'],0.7191837471,0.46173505,0.4184596088,0.9660686081,0.1050328494
19708,[17],['Folk'],0.8432392108,0.2804676187,0.2184881027,0.5100014323,0.094103236
19729,[21],['Hip-Hop'],0.1587987516,0.4029586241,0.7239397927,0.5557266972,0.044101736
19758,[10],['Pop'],0.9635817503,0.6071686454,0.2876608425,0.7472403407,0.6955685943
19759,[10],['Pop'],0.8360998936,0.6950610219,0.3881959536,0.3711306941,0.4982641647
19760,[10],['Pop'],0.90421391,0.561500262,0.3471370116,0.6932459245,0.2494679341
20050,[12],['Rock'],0.1512461684,0.6193475354,0.5694397626,0.0386913843,0.0848370293
20361,[18],['Soundtrack'],0.9899417009,0.6990057597,0.3681309764,0.8713433718,0.2138482116
20362,[18],['Soundtrack'],0.9744831386,0.5984104006,0.4430364696,0.9639001792,0.148197822
20364,[18],['Soundtrack'],0.9510683117,0.3896572046,0.4027377562,0.6775491555,0.5438078741
20365,[18],['Soundtrack'],0.1327549644,0.7043558741,0.7242221204,0.6159058441,0.043232559
20366,[18],['Soundtrack'],0.9281081713,0.8135619125,0.2584712002,0.4165372036,0.0841179446
20369,[18],['Soundtrack'],0.9430250279,0.6832145207,0.2430309068,0.2056600789,0.0351627001
20372,[18],['Soundtrack'],0.9903632095,0.8301001884,0.8820583323,0.8873220035,0.0924303729
20373,[18],['Soundtrack'],0.9701446097,0.4687485547,0.6812675614,0.8135051412,0.2852709641
20374,[18],['Soundtrack'],0.9957964501,0.4913521585,0.9248503331,0.96444087,0.264776695
20375,[18],['Soundtrack'],0.9894990924,0.1298935415,0.4337237571,0.6726361981,0.181919262
20376,[18],['Soundtrack'],0.9776222689,0.470960106,0.6165579065,0.9563104688,0.7152261723
20469,[21],['Hip-Hop'],0.9585091787,0.7174827665,0.7591585051,0.3285494623,0.111719131
20667,"[240, 297]","['Chiptune', 'Chip Music']",0.3272959463,0.7476129359,0.9467880645,0.8086372835,0.1074033
21087,"[17, 33]","['Folk', 'Psych-Folk']",0.9766397218,0.4928859719,0.1004985696,0.812538885,0.0782827084
21228,[21],['Hip-Hop'],0.5615157934,0.7015485137,0.6952660328,0.1263183698,0.1049977077
21231,[10],['Pop'],0.7506377056,0.6024512472,0.5478502937,0.0273189851,0.2958689751
21232,[10],['Pop'],0.4315742842,0.416715362,0.6650644279,0.140144683,0.1497724911
21422,[15],['Electronic'],0.0032974392,0.7703238872,0.9120969915,0.8705211216,0.165451109
21859,[66],['Indie-Rock'],0.6611391852,0.1607135631,0.7205695586,0.9596770164,0.1317748669
21860,[66],['Indie-Rock'],0.9243922345,0.258347732,0.4303815023,0.9570315505,0.1072858875
22088,[21],['Hip-Hop'],0.3899687856,0.5967416909,0.5014581767,0.0216637276,0.0974151465
22093,[12],['Rock'],0.9525120307,0.3233914792,0.1930163624,0.6832779358,0.1108890658
22094,[21],['Hip-Hop'],0.2392253936,0.6396543611,0.5658366349,6.224e-06,0.1131579875
22097,[10],['Pop'],0.9847978659,0.5725494845,0.1657327826,0.0447359054,0.3073279409
22295,[21],['Hip-Hop'],0.0024353762,0.8462702027,0.102894703,0.9252633458,0.0853089938
22296,[21],['Hip-Hop'],0.232587546,0.8768200604,0.551867574,0.0430994919,0.1006951996
23010,[15],['Electronic'],0.0687208895,0.5486904473,0.7934750704,0.8929428947,0.1142633495
23013,[15],['Electronic'],0.0192077596,0.7590432984,0.8266314953,0.8728857882,0.068605738
23014,[17],['Folk'],0.9843296315,0.483131261,0.4428986095,0.6250604028,0.0836054836
23015,[17],['Folk'],0.6414601056,0.7425926146,0.4583846703,0.0366252941,0.0978015946
23016,[15],['Electronic'],0.9339614353,0.5066828597,0.3775093947,0.9547302434,0.0964510674
23037,[12],['Rock'],0.9658342722,0.4848696694,0.2064291161,0.6199579835,0.1935666394
23039,[10],['Pop'],0.1833626435,0.6416162639,0.3867208701,0.6966681457,0.080962482
23041,"[12, 25, 89]","['Rock', 'Punk', 'Post-Punk']",0.8827261098,0.5211012716,0.5880185922,0.9481351431,0.1609120316
23155,"[2, 130]","['International', 'Europe']",0.979757915,0.3367950084,0.2915401598,0.9173830276,0.193907167
23156,"[2, 130]","['International', 'Europe']",0.9797665338,0.5865970671,0.6745481378,0.9367922904,0.1044714315
23172,[12],['Rock'],0.5951869742,0.6549824654,0.9403640384,0.9033956067,0.1330922375
23355,[15],['Electronic'],0.0034935317,0.7015023973,0.7694869572,0.8493633747,0.4085340606
23371,[17],['Folk'],0.3056730835,0.1877697832,0.4375077781,0.3581743926,0.0989177512
23505,"[15, 286]","['Electronic', 'Trip-Hop']",0.1377652764,0.8547909094,0.748253961,0.8463743626,0.115238251
23862,"[240, 297]","['Chiptune', 'Chip Music']",0.6260141822,0.7543224442,0.9065267989,0.853019119,0.0983604824
24421,[21],['Hip-Hop'],0.2237565053,0.3842804638,0.4571538428,0.9722682776,0.1228692943
24422,[21],['Hip-Hop'],0.8976251215,0.7983761989,0.3341643947,0.9571607484,0.1163906973
