track_id,acousticness,danceability,energy,instrumentalness,liveness,mel_path
6459,0.9897427415,0.473918027,0.441824699,0.301111358,0.1917708301,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6459.npy
6461,0.9762509416,0.2201777071,0.2530424984,0.1830443842,0.1209887734,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6461.npy
6463,0.9035223472,0.5214370825,0.3331048586,0.4445221195,0.1434441245,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6463.npy
6467,0.9742651393,0.5099784023,0.0149764144,0.1785187328,0.1106296646,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6467.npy
6469,0.9870761815,0.4384941379,0.3032102633,0.8645399041,0.1497743742,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6469.npy
6517,0.5140092503,0.5543395875,0.0793176237,0.9131409903,0.1067239105,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6517.npy
6519,0.7329562243,0.6488638039,0.1936855637,0.8323470513,0.0791953543,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6519.npy
6603,0.9689930322,0.842626891,0.6395363065,0.0189836223,0.1441312211,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6603.npy
6605,0.9488243944,0.8145396396,0.6835051801,0.0090506541,0.0986090052,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6605.npy
6606,0.9136379749,0.6018706207,0.5724688069,0.8817221232,0.0997869185,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6606.npy
6607,0.4674290356,0.7016914256,0.3050312959,0.3362340957,0.0998242564,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6607.npy
6608,0.8286968625,0.6008829686,0.7786265237,0.2914325662,0.1921558226,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6608.npy
6609,0.6873252305,0.5046296993,0.4142151797,0.003175071,0.0794343785,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6609.npy
6610,0.9356340307,0.5466952615,0.5597066642,0.0513674993,0.1168733734,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6610.npy
6611,0.6637303113,0.5721092017,0.4437888865,0.7682025784,0.1161438296,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6611.npy
6762,0.9609139506,0.6015612915,0.2080478804,0.2741551274,0.314303029,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6762.npy
6779,0.9627115568,0.5700009112,0.0649673646,0.9484848237,0.1279019956,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6779.npy
6782,0.9948722927,0.6567057112,0.0678613362,0.889123824,0.1164851704,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6782.npy
6783,0.995591142,0.6442756858,0.1254755322,0.6633108313,0.1027576929,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6783.npy
6788,0.8904591304,0.2436000372,0.9457193357,0.6866998894,0.1111555628,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6788.npy
6802,0.9767477915,0.6270073832,0.3643004972,0.0251438583,0.102968731,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6802.npy
6803,0.6946463013,0.3973627612,0.2951305567,0.8829103024,0.3597793524,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/6803.npy
7011,0.4638174149,0.2173839169,0.2771852067,0.9175237558,0.15683991,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7011.npy
7481,0.8005833127,0.3970755785,0.9238669896,0.0054158053,0.1040368857,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7481.npy
7482,0.2769678639,0.7791431666,0.67153867,0.0656576898,0.1280894724,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7482.npy
7487,0.4060829472,0.6000799578,0.6899029648,0.0004467152,0.4222275835,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7487.npy
7488,0.658155257,0.6907177468,0.7588296026,2.155e-07,0.607094321,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7488.npy
7492,0.3883600396,0.8145812963,0.8027638302,1.72096e-05,0.1747303471,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7492.npy
7495,0.8222141477,0.3594758285,0.7923692565,0.3561703435,0.3139750271,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7495.npy
7526,0.7020798369,0.2765738867,0.4357480538,0.0002408769,0.1066935831,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7526.npy
7527,0.5688697406,0.6029751487,0.279904287,0.7887912769,0.1078047239,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7527.npy
7528,0.0280512919,0.5672369808,0.3333057388,0.026182609,0.0867237151,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7528.npy
7529,0.0125568984,0.6916074299,0.3240024242,0.8708623846,0.1187154225,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7529.npy
7872,0.8948266314,0.5635495033,0.5205238316,0.137179835,0.0616347181,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/7872.npy
8208,0.2889115944,0.2205253408,0.9168268266,0.8237952202,0.4129018755,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/8208.npy
8256,0.9846906955,0.5640806762,0.2862550105,2.087e-07,0.1493626921,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/8256.npy
8259,0.8977233683,0.6730560333,0.2462504659,1.927e-07,0.1138180871,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/8259.npy
8261,0.9704445507,0.5880398297,0.3980705055,0.0006092172,0.1034597906,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/8261.npy
9512,0.9008281242,0.3033630492,0.5054784794,0.934591644,0.5358882213,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/9512.npy
9553,0.7589878976,0.4674273897,0.5895778366,0.8854654999,0.0972521586,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/9553.npy
9887,0.9797983832,0.3275834636,0.1766176069,0.7865554119,0.6349957915,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/9887.npy
9888,0.8546450426,0.2881381507,0.1593810264,0.9632385495,0.6566633853,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/9888.npy
10381,0.9905076702,0.4106349271,0.5480016485,0.9520255767,0.1134202033,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10381.npy
10382,0.987452077,0.2735549403,0.121284816,0.7091468836,0.2627341433,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10382.npy
10383,0.9650542841,0.2250764571,0.3475270646,0.8855843637,0.170686104,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10383.npy
10384,0.9540224716,0.3268607695,0.5259957956,0.9204395398,0.1120789516,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10384.npy
10385,0.971012143,0.281675725,0.2235047681,0.9297089141,0.0760236515,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10385.npy
10386,0.9658103617,0.3289288543,0.5172850457,0.8558989355,0.1178975035,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10386.npy
10388,0.9803563806,0.2070634332,0.2837511206,0.8196512406,0.1073807773,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10388.npy
10389,0.9760075552,0.2580229654,0.5021692659,0.0441402417,0.6302388284,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10389.npy
10438,0.9922644661,0.1145765019,0.6703123474,0.9046538078,0.8220310248,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10438.npy
10439,0.9949460409,0.3069087962,0.2579096344,0.9029039907,0.1103924529,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10439.npy
10440,0.9957964501,0.1860653128,0.1350474602,0.9665225355,0.1403748437,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10440.npy
10441,0.6380331086,0.2882526215,0.3597042188,0.9452624305,0.3939897579,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10441.npy
10442,0.9950875424,0.1496209972,0.2659489757,0.9673406719,0.3062326347,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10442.npy
10443,0.9001877233,0.4316530132,0.3639454457,0.8201656907,0.1115170431,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10443.npy
10444,0.9952075914,0.3122134774,0.4260688832,0.9624045838,0.5936003642,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10444.npy
10447,0.9834379248,0.2687330054,0.6125653998,0.931080977,0.6741503642,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10447.npy
10458,0.9921478493,0.2663569659,0.1966597044,0.9467614778,0.1147239728,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10458.npy
10480,0.9690853215,0.4027684165,0.3961667033,0.9657886144,0.1226032699,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10480.npy
10481,0.6974134475,0.3973095628,0.6062074135,0.9063916326,0.0644841931,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10481.npy
10485,0.9949975931,0.0824027889,0.1919980036,0.9693626128,0.082449939,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10485.npy
10678,0.9949434049,0.2510611152,0.2570437366,0.9488665653,0.1288276453,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10678.npy
10679,0.9897106317,0.2559332296,0.4415475632,0.9481724069,0.3369837895,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10679.npy
10682,0.9954412159,0.4099898253,0.368178655,0.9381729491,0.1102440794,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10682.npy
10684,0.9898184358,0.1666254097,0.4536138063,0.7185832996,0.1386892905,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10684.npy
10693,0.0113966622,0.8370633662,0.3627917668,0.9012160893,0.0893380299,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10693.npy
10694,0.0045801049,0.7469852781,0.1299341829,0.9443091056,0.1108930437,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10694.npy
10697,0.3831923611,0.8612592298,0.3570233789,0.8712107824,0.1102024902,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10697.npy
10698,0.0475317496,0.7149279185,0.5372199815,0.8796473286,0.0862128316,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10698.npy
10805,0.8191926747,0.3792198923,0.7833269837,0.3085722826,0.0976943852,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10805.npy
10806,0.6514095469,0.5946546366,0.7370601687,0.9154131712,0.0738157588,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10806.npy
10807,0.8684719333,0.3474884671,0.9695950235,0.8765340745,0.1714407131,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10807.npy
10808,0.5876263249,0.8605446563,0.8300191415,0.2163636102,0.0854665929,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10808.npy
10809,0.5568763747,0.4448102921,0.7515833642,0.015213775,0.3579791025,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10809.npy
10810,0.9861020439,0.4427238375,0.4615396327,0.9210362165,0.2487624896,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10810.npy
10992,0.9572203885,0.3566067769,0.3855447876,0.9388602556,0.1634661677,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/10992.npy
11059,0.8877128253,0.53446476,0.2550275061,0.956727202,0.1043268365,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11059.npy
11198,0.1226067417,0.2767985816,0.3917388866,0.7871353011,0.0689236378,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11198.npy
11199,0.8671212764,0.3236819748,0.1099750359,9.334e-07,0.1017368058,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11199.npy
11200,0.8485323367,0.5686318521,0.1328171518,0.0463750894,0.0877867026,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11200.npy
11204,0.5779781161,0.5580365255,0.4547694868,0.00347398,0.0872405722,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11204.npy
11262,0.0039015524,0.645387768,0.5637149693,0.9106505456,0.1676393871,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11262.npy
11268,0.3521851814,0.8131082805,0.7011092543,0.8898951661,0.2496162024,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11268.npy
11298,0.6898574078,0.8699598632,0.7773638002,0.4101930814,0.0847642667,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11298.npy
11299,0.125236232,0.4136701858,0.9172131281,5.5665e-06,0.057233665,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11299.npy
11306,0.011203334,0.2495438471,0.6169119867,0.2494517299,0.1540724918,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11306.npy
11503,0.979069357,0.3232259204,0.1343984005,0.9585962902,0.1369803396,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11503.npy
11504,0.9303100566,0.1481194726,0.2151576584,0.9241191336,0.1802426674,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11504.npy
11508,0.8379109333,0.399999902,0.4231455719,0.9243543638,0.1154043546,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11508.npy
11763,0.2990053418,0.7492140863,0.4491186785,0.8819347385,0.1615285512,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11763.npy
11765,0.3136142695,0.773744232,0.4109383911,0.915595872,0.1365524363,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11765.npy
11766,0.2900492659,0.7558226754,0.4252675721,0.000657471,0.4113640602,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11766.npy
11767,0.0005051705,0.7940143924,0.8758459829,0.9344631698,0.1255070766,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11767.npy
11768,0.0592507866,0.8379157001,0.4375906842,0.929023703,0.1073408477,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11768.npy
11769,0.0004477218,0.4903770944,0.4379300517,0.8596183853,0.1456909708,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11769.npy
11770,0.0082299922,0.5898199431,0.3164909691,0.5704430913,0.4488086164,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11770.npy
11771,0.0025824931,0.7125209743,0.4311836902,0.0227228427,0.1840159107,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11771.npy
11772,0.1136114415,0.791040645,0.5844042449,0.1742029944,0.0491909891,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11772.npy
11773,0.0204951037,0.7702816327,0.3560508001,0.9303676516,0.1057774457,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11773.npy
11774,0.0938260592,0.7244560093,0.5212560807,0.8485967571,0.1105210849,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11774.npy
11775,0.6047705184,0.6948591035,0.8769741308,0.0017573248,0.3393097401,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11775.npy
11776,0.2045115978,0.8253887449,0.3563565156,0.925488011,0.1193360574,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11776.npy
11777,0.5014065001,0.5292115838,0.5776031489,0.9286064243,0.1735612949,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11777.npy
11778,0.0126904048,0.6266432988,0.5245465127,0.6778770034,0.0832976605,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11778.npy
11779,0.0003354759,0.3794360684,0.6921411839,0.9210791459,0.3673353286,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11779.npy
11780,0.3372904317,0.6521536471,0.4192003799,0.8542783875,0.1471269372,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11780.npy
11781,0.0340954068,0.688061054,0.1908368912,0.9688780124,0.1324509633,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11781.npy
11782,0.9728717871,0.4937998127,0.2045154773,9e-09,0.1289434792,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11782.npy
11783,0.0757897575,0.7743985243,0.5089757003,0.6715692336,0.083083753,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11783.npy
11784,0.1664776092,0.7589860072,0.4379285565,0.95576449,0.123180308,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11784.npy
11785,0.6838755744,0.7363006602,0.5997878852,0.8785739031,0.1096222577,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11785.npy
11786,0.0256042008,0.7712793688,0.506418114,0.0432570818,0.8432347605,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11786.npy
11787,0.0030804879,0.8490297988,0.373470387,0.9509846476,0.1446849166,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11787.npy
11788,0.17323509,0.774702526,0.4530468049,0.8176347554,0.0910902491,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11788.npy
11789,0.0144333607,0.7621546879,0.5266420873,0.8436094557,0.1347135926,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11789.npy
11790,0.0001547641,0.6134048213,0.3498178743,0.7672376871,0.3259404819,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11790.npy
11791,0.0033175196,0.9150656074,0.3397552725,0.7493739653,0.3241296782,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11791.npy
11792,0.1408930456,0.667701296,0.2454640228,0.2424188333,0.3958957184,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11792.npy
11793,0.0701266003,0.8806629481,0.9038414828,0.010696943,0.0748779446,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11793.npy
11794,0.0159432541,0.6883215092,0.4508592842,0.0034817208,0.3905359757,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11794.npy
11795,0.138246,0.7475243371,0.4277466804,0.9031722241,0.1130151305,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11795.npy
11803,0.106790088,0.5713793714,0.530494416,3.1e-09,0.0989415158,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11803.npy
11818,0.0991818732,0.3807162934,0.5782167729,7.9599e-06,0.3594382054,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11818.npy
11839,0.6163782487,0.7316733245,0.6064072839,0.6912116317,0.3420264165,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11839.npy
11861,0.653091764,0.4676066424,0.669186787,0.0006087605,0.5344211044,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11861.npy
11862,0.4879504062,0.6736045586,0.7035428029,0.1353646631,0.1243345614,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11862.npy
11868,0.6138052549,0.7401889424,0.6183367001,0.0453500536,0.2966247891,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11868.npy
11916,0.0086164185,0.6161793952,0.593758724,0.3631341032,0.1112107351,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11916.npy
11917,0.0016616097,0.7250178419,0.5698381794,0.6372173689,0.1143370096,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11917.npy
11918,8.65852e-05,0.657648884,0.6996942787,0.8651059624,0.1073837178,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11918.npy
11919,0.0031703968,0.7285177506,0.482088658,0.1334646463,0.0777128365,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11919.npy
11920,8.8135e-06,0.6069990881,0.3617659173,0.3467929293,0.1128240676,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11920.npy
11921,0.9608456321,0.4263088817,0.3013785448,0.0397539553,0.1115961064,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11921.npy
11922,0.0248273312,0.6567903662,0.4971319354,0.0006088559,0.1035739459,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11922.npy
11933,0.0195466817,0.3060435116,0.5059012111,0.4270650139,0.1022847235,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11933.npy
11937,0.1431999995,0.6730471515,0.4499390087,0.0041361835,0.04803161,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/11937.npy
12046,0.9193734528,0.4136144271,0.5292294762,0.9702749901,0.2138989266,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12046.npy
12047,0.993979989,0.292648655,0.3018977943,0.9199403369,0.121400372,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12047.npy
12048,0.9745760819,0.1649928914,0.196064474,0.6356343734,0.3237533011,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12048.npy
12049,0.9927248929,0.0981169254,0.1557747943,0.9484433627,0.2221875213,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12049.npy
12050,0.9293512699,0.5907813593,0.5188232393,0.868610043,0.1001130267,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12050.npy
12051,0.9945575072,0.2632460221,0.1045266309,0.6178509398,0.1202468884,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12051.npy
12052,0.9670752883,0.3870453995,0.1824576246,0.965888247,0.1120974375,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12052.npy
12053,0.9925318455,0.5079919342,0.1866600943,0.7740780669,0.2367939624,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12053.npy
12058,0.995226687,0.4059035833,0.4231754126,0.9306209974,0.3214785801,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12058.npy
12059,0.9073356273,0.5149160865,0.3568033687,0.3259865736,0.1200019801,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12059.npy
12060,0.9644832941,0.479976746,0.4669092679,0.983535585,0.119637824,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12060.npy
12061,0.9738493733,0.0534910198,0.2761549569,0.9564390538,0.1102470908,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12061.npy
12062,0.9695064254,0.4311350424,0.5813773224,0.9680266944,0.1815366807,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12062.npy
12064,0.9225703937,0.4381212455,0.4011507205,0.422619151,0.1240996087,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12064.npy
12065,0.8889885792,0.4762710014,0.6314903001,0.9421310326,0.1302053023,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12065.npy
12066,0.9833650241,0.3666483694,0.0448847824,0.066387593,0.0857525165,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12066.npy
12067,0.9903697959,0.1623222398,0.2345804663,0.9564350248,0.1375399435,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12067.npy
12109,0.9455631639,0.6468738985,0.2955139865,0.2222473276,0.060896718,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12109.npy
12146,0.4489720131,0.705576976,0.84820603,0.8497040691,0.0796268248,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12146.npy
12147,0.0021043721,0.6037135024,0.970143647,0.8123606129,0.8128091472,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12147.npy
12173,0.4534462558,0.5211575151,0.423244018,1.77e-08,0.341717779,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12173.npy
12174,0.0037485893,0.579292272,0.7723674086,0.8677529315,0.6915596041,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12174.npy
12179,0.0573573877,0.6097687964,0.1958791934,0.1074716704,0.1189292817,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12179.npy
12188,0.1187474064,0.8841714922,0.4965008808,0.7304268164,0.2824754365,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12188.npy
12189,0.0042025072,0.4494676089,0.4136335875,0.8986222029,0.0882058015,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12189.npy
12348,0.9068979722,0.5633505873,0.5560875903,0.8587816808,0.3010356283,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12348.npy
12349,0.7224057196,0.5741942371,0.5758465681,0.8512216353,0.3070311389,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12349.npy
12350,0.8916675402,0.5334309787,0.509322565,0.8518794184,0.2690322711,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12350.npy
12351,0.9747723354,0.2957183159,0.2832236008,0.9034229542,0.0850054009,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12351.npy
12352,0.9243113498,0.4329849509,0.2418321442,0.9529903844,0.296807464,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12352.npy
12353,0.971713631,0.2405230087,0.3949771252,0.9389742273,0.2873302313,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12353.npy
12355,0.9854043736,0.442994671,0.1030873917,0.9093989309,0.1072919851,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12355.npy
12376,0.3938382534,0.7628115415,0.3976713112,0.1090203002,0.0793093198,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12376.npy
12387,0.0637083011,0.7711763864,0.4093707426,0.0926167738,0.1137447643,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12387.npy
12390,0.0595045595,0.6587170121,0.2927757318,0.0341156456,0.0989961648,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12390.npy
12394,0.5650588321,0.6323735025,0.3368541723,0.2790169988,0.2056720731,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12394.npy
12481,0.9951665072,0.2289657827,0.2174439509,0.6216385068,0.1136355536,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12481.npy
12482,0.9053026155,0.2301241231,0.2467527137,0.9270898506,0.7248661528,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12482.npy
12484,0.9854669396,0.4849873568,0.2970213627,0.9223995938,0.6073266722,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12484.npy
12485,0.9953350046,0.3393751472,0.6119731746,0.9650163731,0.3994321971,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12485.npy
12486,0.9890078478,0.3056649049,0.0446565972,0.9674035956,0.1110723798,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12486.npy
12487,0.989575704,0.5697880667,0.3455103682,0.9527310981,0.1109055611,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12487.npy
12488,0.9432204191,0.4096581631,0.1994532991,0.9359600265,0.485355406,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12488.npy
12489,0.9460135832,0.4531413811,0.336253805,0.9703843824,0.5986422736,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12489.npy
12490,0.9911346781,0.2297687451,0.300117114,0.9580854593,0.1901351265,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12490.npy
12508,0.9737312928,0.0555955247,0.2181321007,0.963193889,0.122999012,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12508.npy
12513,0.8703463377,0.4657584861,0.563945747,0.9620323666,0.423473797,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12513.npy
12514,0.9946744607,0.177637336,0.5105296314,0.9703617574,0.1269132891,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12514.npy
12518,0.2718066897,0.8029903687,0.3129827019,0.0018040241,0.1626808723,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12518.npy
12521,0.641177584,0.6828912127,0.4039507167,0.2284780666,0.0835331822,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12521.npy
